350913,54019,1,RB,1,100,2024-04-22_15-12-47-471160
350915,54020,4,EM,1,100,RS,RB,2024-04-22_15-12-47-471160.csv,PS,MN
351003,54021,3,PI,1,100,163403,163420,163393
351003,54022,3,PR,1,100,132566,132582,132579
351003,54023,3,PG,1,100,10297,10293,10294
350961,54024,1,EA,1,100,1.786216
350961,54025,1,EL,1,100,-18848.000000
351016,54026,3,AX,1,100,-0.189,-0.177,-0.188
351016,54027,3,AY,1,100,0.960,0.962,0.965
351016,54028,3,AZ,1,100,-0.217,-0.210,-0.202
351016,54029,3,GX,1,100,0.092,-0.153,-0.305
351016,54030,3,GY,1,100,1.282,0.580,-0.671
351016,54031,3,GZ,1,100,0.763,1.556,1.343
351016,54032,3,MX,1,100,67,68,68
351016,54033,3,MY,1,100, 8, 8, 9
351016,54034,3,MZ,1,100,-37,-37,-38
351116,54035,4,EM,1,100,RS,RB,2024-04-22_15-12-47-471160.csv,PS,MN
351083,54036,2,PI,1,100,163435,163439
351083,54037,2,PR,1,100,132577,132584
351083,54038,2,PG,1,100,10275,10300
351095,54039,2,EA,1,100,1.784396,1.781678
351095,54040,2,EL,1,100,-18847.199219,-18846.000000
351021,54041,1,T1,1,100,32.556
351096,54042,2,AX,1,100,-0.198,-0.195
351096,54043,2,AY,1,100,0.965,0.962
351096,54044,2,AZ,1,100,-0.197,-0.204
351096,54045,2,GX,1,100,-0.092,0.061
351096,54046,2,GY,1,100,0.061,-2.106
351096,54047,2,GZ,1,100,-0.275,-0.244
351096,54048,2,MX,1,100,67,67
351096,54049,2,MY,1,100, 9, 9
351096,54050,2,MZ,1,100,-38,-37
351161,54051,1,SF,1,100,32.3456
351203,54052,3,PI,1,100,163426,163412,163410
351203,54053,3,PR,1,100,132575,132562,132559
351203,54054,3,PG,1,100,10287,10280,10277
351161,54055,1,EA,1,100,1.780772
351161,54056,1,EL,1,100,-18845.599609
351155,54057,1,T1,1,100,32.489
351216,54058,3,AX,1,100,-0.196,-0.200,-0.205
351216,54059,3,AY,1,100,0.965,0.964,0.961
351216,54060,3,AZ,1,100,-0.216,-0.188,-0.196
351216,54061,3,GX,1,100,0.793,-0.092,-0.580
351216,54062,3,GY,1,100,-1.556,-0.641,-3.326
351216,54063,3,GZ,1,100,0.031,0.031,0.061
351216,54064,3,MX,1,100,67,68,67
351216,54065,3,MY,1,100,10, 9, 9
351216,54066,3,MZ,1,100,-36,-36,-37
351317,54067,4,EM,1,100,RS,RB,2024-04-22_15-12-47-471160.csv,PS,MN
351323,54068,3,PI,1,100,163424,163422,163437
351323,54069,3,PR,1,100,132579,132601,132586
351323,54070,3,PG,1,100,10269,10284,10271
351295,54071,2,EA,1,100,1.778514,1.776715
351295,54072,2,EL,1,100,-18844.599609,-18843.800781
351288,54073,1,T1,1,100,32.460
351296,54074,2,AX,1,100,-0.200,-0.194
351296,54075,2,AY,1,100,0.962,0.961
351296,54076,2,AZ,1,100,-0.204,-0.201
351296,54077,2,GX,1,100,0.153,-0.061
351296,54078,2,GY,1,100,-3.387,-1.373
351296,54079,2,GZ,1,100,-0.580,-0.244
351296,54080,2,MX,1,100,67,67
351296,54081,2,MY,1,100, 8,10
351296,54082,2,MZ,1,100,-38,-37
351403,54083,2,PI,1,100,163393,163387
351403,54084,2,PR,1,100,132567,132569
351403,54085,2,PG,1,100,10278,10276
351361,54086,1,EA,1,100,1.774914
351361,54087,1,EL,1,100,-18843.000000
351421,54088,1,T1,1,100,32.554
351416,54089,3,AX,1,100,-0.197,-0.202,-0.202
351416,54090,3,AY,1,100,0.962,0.965,0.962
351416,54091,3,AZ,1,100,-0.209,-0.191,-0.195
351416,54092,3,GX,1,100,0.122,-0.153,-0.366
351416,54093,3,GY,1,100,-0.458,-0.977,-1.923
351416,54094,3,GZ,1,100,-0.305,-0.732,-0.397
351416,54095,3,MX,1,100,67,67,67
351416,54096,3,MY,1,100,10, 8, 9
351416,54097,3,MZ,1,100,-36,-37,-36
351518,54098,4,EM,1,100,RS,RB,2024-04-22_15-12-47-471160.csv,PS,MN
351495,54099,1,SF,1,100,31.9714
351523,54100,3,PI,1,100,163377,163390,163398
351523,54101,3,PR,1,100,132588,132560,132569
351523,54102,3,PG,1,100,10256,10262,10250
351495,54103,2,EA,1,100,1.773568,1.772225
351495,54104,2,EL,1,100,-18842.400391,-18841.800781
351496,54105,2,AX,1,100,-0.204,-0.199
351496,54106,2,AY,1,100,0.963,0.960
351496,54107,2,AZ,1,100,-0.201,-0.203
351496,54108,2,GX,1,100,0.183,0.458
351496,54109,2,GY,1,100,-0.427,-0.336
351496,54110,2,GZ,1,100,-0.458,-0.397
351496,54111,2,MX,1,100,67,67
351496,54112,2,MY,1,100, 8, 9
351496,54113,2,MZ,1,100,-37,-36
351603,54114,2,PI,1,100,163399,163391
351603,54115,2,PR,1,100,132567,132557
351603,54116,2,PG,1,100,10257,10259
351628,54117,2,EA,1,100,1.770879,1.770433
351628,54118,2,EL,1,100,-18841.199219,-18841.000000
351555,54119,1,T1,1,100,32.700
351615,54120,3,AX,1,100,-0.199,-0.200,-0.199
351615,54121,3,AY,1,100,0.964,0.963,0.959
351615,54122,3,AZ,1,100,-0.201,-0.206,-0.202
351615,54123,3,GX,1,100,0.671,0.580,-0.183
